from_bus,to_bus,Yff_r,Yff_i,Yft_r,Yft_i,Ytf_r,Ytf_i,Ytt_r,Ytt_i,rate_a
1566.0,1582.0,28.280542,-593.8328,-28.280542,593.8914,-28.280542,593.8914,28.280542,-593.8328,1573.0
1606.0,1566.0,35.67338,-431.75928,-35.67338,431.83566,-35.67338,431.83566,35.67338,-431.75928,1010.0
1566.0,1634.0,17.660645,-368.06198,-17.660645,368.1565,-17.660645,368.1565,17.660645,-368.06198,1573.0
1594.0,1567.0,3.950252,-38.603394,-3.950252,38.628036,-3.950252,38.628036,3.950252,-38.603394,274.0
1568.0,1699.0,14.040944,-98.08942,-14.040944,98.09023,-14.040944,98.09023,14.040944,-98.08942,110.55
1568.0,1699.0,14.040944,-98.08942,-14.040944,98.09023,-14.040944,98.09023,14.040944,-98.08942,150.0
1568.0,1699.0,14.040944,-98.08942,-14.040944,98.09023,-14.040944,98.09023,14.040944,-98.08942,150.0
1568.0,1699.0,14.040944,-98.08942,-14.040944,98.09023,-14.040944,98.09023,14.040944,-98.08942,150.0
1578.0,1659.0,2.5557466,-18.2083,-2.5557466,18.257275,-2.5557466,18.257275,2.5557466,-18.2083,221.5
1639.0,1579.0,6.7193108,-46.765587,-6.7193108,46.767296,-6.7193108,46.767296,6.7193108,-46.765587,110.5
1639.0,1579.0,6.7193108,-46.765587,-6.7193108,46.767296,-6.7193108,46.767296,6.7193108,-46.765587,110.5
1580.0,1794.0,7.180367,-40.969566,-7.180367,40.971348,-7.180367,40.971348,7.180367,-40.969566,49.0
1581.0,1638.0,10.06183,-68.650314,-10.06183,68.65153,-10.06183,68.65153,10.06183,-68.650314,110.5
1581.0,1638.0,10.06183,-68.650314,-10.06183,68.65153,-10.06183,68.65153,10.06183,-68.650314,110.5
1581.0,1664.0,3.2214408,-19.336761,-3.2214408,19.340178,-3.2214408,19.340178,3.2214408,-19.336761,49.0
1708.0,1581.0,13.09991,-84.780334,-13.09991,84.78144,-13.09991,84.78144,13.09991,-84.780334,110.5
1582.0,1796.0,11.889798,-144.99808,-11.889798,145.2254,-11.889798,145.2254,11.889798,-144.99808,1010.0
1583.0,1607.0,10.090384,-72.16041,-10.090384,72.17279,-10.090384,72.17279,10.090384,-72.16041,221.5
1583.0,1816.0,3.7437809,-26.720383,-3.7437809,26.753803,-3.7437809,26.753803,3.7437809,-26.720383,221.5
1726.0,1584.0,8.506667,-58.064316,-8.506667,58.06575,-8.506667,58.06575,8.506667,-58.064316,110.5
1726.0,1584.0,8.506667,-58.064316,-8.506667,58.06575,-8.506667,58.06575,8.506667,-58.064316,110.5
1702.0,1585.0,8.874727,-39.516197,-8.874727,39.517963,-8.874727,39.517963,8.874727,-39.516197,74.5
1585.0,1811.0,18.473024,-45.123337,-18.473024,45.124584,-18.473024,45.124584,18.473024,-45.123337,49.0
1586.0,1651.0,5.0690913,-22.59594,-5.0690913,22.59903,-5.0690913,22.59903,5.0690913,-22.59594,74.5
1586.0,1664.0,3.8406813,-15.932857,-3.8406813,15.937886,-3.8406813,15.937886,3.8406813,-15.932857,74.5
1586.0,1743.0,5.531233,-22.928307,-5.531233,22.9318,-5.531233,22.9318,5.531233,-22.928307,74.5
1623.0,1587.0,32.76525,-80.15045,-32.76525,80.15115,-32.76525,80.15115,32.76525,-80.15045,49.0
1587.0,1705.0,6.7330256,-46.971844,-6.7330256,46.97355,-6.7330256,46.97355,6.7330256,-46.971844,110.5
1587.0,1705.0,6.7330256,-46.971844,-6.7330256,46.97355,-6.7330256,46.97355,6.7330256,-46.971844,110.5
1795.0,1587.0,7.1207986,-46.044357,-7.1207986,46.046383,-7.1207986,46.046383,7.1207986,-46.044357,110.5
1795.0,1587.0,7.1207986,-46.044357,-7.1207986,46.046383,-7.1207986,46.046383,7.1207986,-46.044357,110.5
1587.0,1806.0,10.395943,-67.02024,-10.395943,67.02163,-10.395943,67.02163,10.395943,-67.02024,125.0
1587.0,1806.0,10.395943,-67.02024,-10.395943,67.02163,-10.395943,67.02163,10.395943,-67.02024,125.0
1649.0,1588.0,10.354061,-72.31721,-10.354061,72.31831,-10.354061,72.31831,10.354061,-72.31721,110.5
1792.0,1588.0,13.732231,-33.547024,-13.732231,33.548695,-13.732231,33.548695,13.732231,-33.547024,49.0
1589.0,1644.0,2.241472,-12.796201,-2.241472,12.801895,-2.241472,12.801895,2.241472,-12.796201,49.0
1590.0,1824.0,16.279934,-39.78372,-16.279934,39.785126,-16.279934,39.785126,16.279934,-39.78372,125.0
1754.0,1591.0,19.240768,-201.40561,-19.240768,201.41399,-19.240768,201.41399,19.240768,-201.40561,375.0
1754.0,1591.0,19.240768,-201.40561,-19.240768,201.41399,-19.240768,201.41399,19.240768,-201.40561,375.0
1754.0,1591.0,19.240768,-201.40561,-19.240768,201.41399,-19.240768,201.41399,19.240768,-201.40561,375.0
1790.0,1592.0,3.328585,-23.175999,-3.328585,23.179453,-3.328585,23.179453,3.328585,-23.175999,110.5
1790.0,1592.0,3.328585,-23.175999,-3.328585,23.179453,-3.328585,23.179453,3.328585,-23.175999,110.5
1593.0,1748.0,7.5742397,-155.90413,-7.5742397,156.12708,-7.5742397,156.12708,7.5742397,-155.90413,1384.0
1753.0,1593.0,9.164611,-187.33646,-9.164611,187.52203,-9.164611,187.52203,9.164611,-187.33646,1384.0
1594.0,1808.0,5.387586,-52.679264,-5.387586,52.69733,-5.387586,52.69733,5.387586,-52.679264,323.5
1595.0,1662.0,19.607843,-137.25432,-19.607843,137.2549,-19.607843,137.2549,19.607843,-137.25432,150.0
1595.0,1662.0,19.607843,-137.25432,-19.607843,137.2549,-19.607843,137.2549,19.607843,-137.25432,125.0
1595.0,1662.0,19.607843,-137.25432,-19.607843,137.2549,-19.607843,137.2549,19.607843,-137.25432,150.0
1595.0,1662.0,19.607843,-137.25432,-19.607843,137.2549,-19.607843,137.2549,19.607843,-137.25432,150.0
1595.0,1662.0,19.607843,-137.25432,-19.607843,137.2549,-19.607843,137.2549,19.607843,-137.25432,150.0
1595.0,1662.0,19.607843,-137.25432,-19.607843,137.2549,-19.607843,137.2549,19.607843,-137.25432,150.0
1595.0,1662.0,19.607843,-137.25432,-19.607843,137.2549,-19.607843,137.2549,19.607843,-137.25432,150.0
1595.0,1662.0,19.607843,-137.25432,-19.607843,137.2549,-19.607843,137.2549,19.607843,-137.25432,150.0
1605.0,1608.0,6.39418,-43.685158,-6.39418,43.687065,-6.39418,43.687065,6.39418,-43.685158,110.5
1605.0,1608.0,6.39418,-43.685158,-6.39418,43.687065,-6.39418,43.687065,6.39418,-43.685158,110.5
1605.0,1632.0,1.8030658,-12.558689,-1.8030658,12.565064,-1.8030658,12.565064,1.8030658,-12.558689,110.5
1606.0,1738.0,5.949185,-121.524,-5.949185,121.80956,-5.949185,121.80956,5.949185,-121.524,1573.0
1827.0,1607.0,4.495575,-43.863686,-4.495575,43.885376,-4.495575,43.885376,4.495575,-43.863686,274.0
1610.0,1654.0,4.393184,-25.108433,-4.393184,25.111338,-4.393184,25.111338,4.393184,-25.108433,49.0
1610.0,1720.0,2.8089888,-12.166285,-2.8089888,12.172285,-2.8089888,12.172285,2.8089888,-12.166285,75.0
1800.0,1610.0,3.9413662,-9.629232,-3.9413662,9.635053,-3.9413662,9.635053,3.9413662,-9.629232,49.0
1833.0,1610.0,3.9853494,-9.738181,-3.9853494,9.743936,-3.9853494,9.743936,3.9853494,-9.738181,110.5
1670.0,1611.0,37.619125,-455.537,-37.619125,455.60944,-37.619125,455.60944,37.619125,-455.537,1010.0
1611.0,1835.0,5.8363013,-70.535,-5.8363013,70.99988,-5.8363013,70.99988,5.8363013,-70.535,1010.0
1689.0,1612.0,11.584851,-120.52712,-11.584851,120.541115,-11.584851,120.541115,11.584851,-120.52712,375.0
1613.0,1701.0,4.3388376,-24.88161,-4.3388376,24.88451,-4.3388376,24.88451,4.3388376,-24.88161,50.0
1620.0,1680.0,8.879952,-21.69969,-8.879952,21.702274,-8.879952,21.702274,8.879952,-21.69969,49.0
1700.0,1620.0,5.6393623,-24.67569,-5.6393623,24.67862,-5.6393623,24.67862,5.6393623,-24.67569,74.5
1620.0,1770.0,4.3402195,-24.773006,-4.3402195,24.775948,-4.3402195,24.775948,4.3402195,-24.773006,49.0
1621.0,1664.0,5.1382794,-22.468117,-5.1382794,22.471336,-5.1382794,22.471336,5.1382794,-22.468117,74.5
1621.0,1704.0,6.348139,-28.290895,-6.348139,28.29336,-6.348139,28.29336,6.348139,-28.290895,74.5
1752.0,1621.0,7.580918,-51.85627,-7.580918,51.857876,-7.580918,51.857876,7.580918,-51.85627,110.5
1752.0,1621.0,7.580918,-51.85627,-7.580918,51.857876,-7.580918,51.857876,7.580918,-51.85627,110.5
1818.0,1622.0,8.285709,-56.623005,-8.285709,56.624474,-8.285709,56.624474,8.285709,-56.623005,110.5
1622.0,1838.0,10.2834015,-45.88678,-10.2834015,45.888298,-10.2834015,45.888298,10.2834015,-45.88678,74.5
1623.0,1789.0,6.600281,-29.439434,-6.600281,29.441805,-6.600281,29.441805,6.600281,-29.439434,74.5
1623.0,1793.0,3.3969662,-20.399954,-3.3969662,20.403189,-3.3969662,20.403189,3.3969662,-20.399954,49.0
1656.0,1624.0,14.076576,-84.45868,-14.076576,84.45946,-14.076576,84.45946,14.076576,-84.45868,49.0
1624.0,1683.0,10.9624195,-26.792135,-10.9624195,26.794231,-10.9624195,26.794231,10.9624195,-26.792135,75.0
1828.0,1625.0,6.8876367,-28.576134,-6.8876367,28.57894,-6.8876367,28.57894,6.8876367,-28.576134,74.5
1625.0,1848.0,6.2941904,-15.384917,-6.2941904,15.388563,-6.2941904,15.388563,6.2941904,-15.384917,49.0
1637.0,1626.0,5.2015347,-22.76035,-5.2015347,22.763529,-5.2015347,22.763529,5.2015347,-22.76035,74.5
1626.0,1644.0,2.8435683,-12.431333,-2.8435683,12.437153,-2.8435683,12.437153,2.8435683,-12.431333,74.5
1820.0,1626.0,3.6155612,-24.700888,-3.6155612,24.704258,-3.6155612,24.704258,3.6155612,-24.700888,110.5
1820.0,1626.0,3.6155612,-24.700888,-3.6155612,24.704258,-3.6155612,24.704258,3.6155612,-24.700888,110.5
1628.0,1627.0,14.379632,-98.194305,-14.379632,98.19516,-14.379632,98.19516,14.379632,-98.194305,110.5
1628.0,1627.0,14.379632,-98.194305,-14.379632,98.19516,-14.379632,98.19516,14.379632,-98.194305,110.5
1627.0,1803.0,3.221416,-22.00675,-3.221416,22.010534,-3.221416,22.010534,3.221416,-22.00675,110.5
1628.0,1703.0,7.632958,-33.351048,-7.632958,33.353214,-7.632958,33.353214,7.632958,-33.351048,125.0
1629.0,1745.0,23.319887,-56.990543,-23.319887,56.99153,-23.319887,56.99153,23.319887,-56.990543,49.0
1629.0,1769.0,4.458296,-19.498333,-4.458296,19.502043,-4.458296,19.502043,4.458296,-19.498333,74.5
1699.0,1630.0,10.09872,-70.33645,-10.09872,70.337585,-10.09872,70.337585,10.09872,-70.33645,110.5
1699.0,1630.0,10.09872,-70.33645,-10.09872,70.337585,-10.09872,70.337585,10.09872,-70.33645,110.5
1630.0,1811.0,7.2876267,-31.913248,-7.2876267,31.915518,-7.2876267,31.915518,7.2876267,-31.913248,110.5
1630.0,1832.0,5.2666855,-30.043737,-5.2666855,30.046162,-5.2666855,30.046162,5.2666855,-30.043737,110.5
1631.0,1655.0,4.218083,-24.090904,-4.218083,24.09393,-4.218083,24.09393,4.218083,-24.090904,49.0
1791.0,1631.0,33.39972,-81.66902,-33.39972,81.66971,-33.39972,81.66971,33.39972,-81.66902,49.0
1631.0,1824.0,5.6423855,-33.852364,-5.6423855,33.854313,-5.6423855,33.854313,5.6423855,-33.852364,49.0
1653.0,1632.0,8.291321,-34.402893,-8.291321,34.405224,-8.291321,34.405224,8.291321,-34.402893,74.5
1632.0,1802.0,3.6805508,-21.006151,-3.6805508,21.009623,-3.6805508,21.009623,3.6805508,-21.006151,49.0
1633.0,1647.0,7.0823174,-30.984068,-7.0823174,30.986403,-7.0823174,30.986403,7.0823174,-30.984068,74.5
1633.0,1657.0,4.6753755,-26.70425,-4.6753755,26.706982,-4.6753755,26.706982,4.6753755,-26.70425,49.0
1633.0,1679.0,9.528217,-42.421608,-9.528217,42.423252,-9.528217,42.423252,9.528217,-42.421608,74.5
1633.0,1745.0,12.527587,-30.611435,-12.527587,30.613264,-12.527587,30.613264,12.527587,-30.611435,49.0
1634.0,1829.0,5.047425,-102.081024,-5.047425,102.42066,-5.047425,102.42066,5.047425,-102.081024,1384.0
1816.0,1635.0,12.01157,-85.79724,-12.01157,85.807655,-12.01157,85.807655,12.01157,-85.79724,221.5
1804.0,1637.0,4.6359615,-20.667717,-4.6359615,20.671093,-4.6359615,20.671093,4.6359615,-20.667717,74.5
1672.0,1638.0,6.4203024,-43.840717,-6.4203024,43.842617,-6.4203024,43.842617,6.4203024,-43.840717,110.5
1672.0,1638.0,6.4203024,-43.840717,-6.4203024,43.842617,-6.4203024,43.842617,6.4203024,-43.840717,110.5
1672.0,1638.0,6.4203024,-43.840717,-6.4203024,43.842617,-6.4203024,43.842617,6.4203024,-43.840717,110.5
1672.0,1638.0,6.4203024,-43.840717,-6.4203024,43.842617,-6.4203024,43.842617,6.4203024,-43.840717,110.5
1638.0,1810.0,11.261031,-76.77867,-11.261031,76.779755,-11.261031,76.779755,11.261031,-76.77867,110.5
1638.0,1810.0,11.261031,-76.77867,-11.261031,76.779755,-11.261031,76.779755,11.261031,-76.77867,110.5
1680.0,1639.0,10.245372,-71.199036,-10.245372,71.20016,-10.245372,71.20016,10.245372,-71.199036,110.5
1640.0,1658.0,9.786295,-23.928623,-9.786295,23.930967,-9.786295,23.930967,9.786295,-23.928623,49.0
1658.0,1642.0,4.386963,-19.187256,-4.386963,19.191025,-4.386963,19.191025,4.386963,-19.187256,74.5
1642.0,1722.0,3.6594563,-25.50679,-3.6594563,25.50993,-3.6594563,25.50993,3.6594563,-25.50679,110.5
1642.0,1722.0,3.6594563,-25.50679,-3.6594563,25.50993,-3.6594563,25.50993,3.6594563,-25.50679,110.5
1643.0,1652.0,8.561817,-35.498608,-8.561817,35.50087,-8.561817,35.50087,8.561817,-35.498608,110.5
1643.0,1699.0,4.9324846,-20.461681,-4.9324846,20.465601,-4.9324846,20.465601,4.9324846,-20.461681,110.5
1643.0,1818.0,3.6708925,-15.217776,-3.6708925,15.223046,-3.6708925,15.223046,3.6708925,-15.217776,74.5
1644.0,1654.0,1.4290036,-6.2398534,-1.4290036,6.251428,-1.4290036,6.251428,1.4290036,-6.2398534,74.5
1645.0,1799.0,4.3388376,-24.88201,-4.3388376,24.88451,-4.3388376,24.88451,4.3388376,-24.88201,110.5
1701.0,1646.0,2.4174638,-5.8994584,-2.4174638,5.9089484,-2.4174638,5.9089484,2.4174638,-5.8994584,49.0
1646.0,1799.0,3.918992,-9.5741415,-3.918992,9.579996,-3.918992,9.579996,3.918992,-9.5741415,49.0
1648.0,1769.0,10.571075,-60.415688,-10.571075,60.416893,-10.571075,60.416893,10.571075,-60.415688,49.0
1649.0,1702.0,10.412437,-25.025751,-10.412437,25.02806,-10.412437,25.02806,10.412437,-25.025751,49.0
1649.0,1726.0,4.7403765,-30.641138,-4.7403765,30.644178,-4.7403765,30.644178,4.7403765,-30.641138,110.5
1649.0,1726.0,4.7403765,-30.641138,-4.7403765,30.644178,-4.7403765,30.644178,4.7403765,-30.641138,110.5
1667.0,1650.0,4.60347,-29.715925,-4.60347,29.71906,-4.60347,29.71906,4.60347,-29.715925,110.5
1667.0,1650.0,4.60347,-29.715925,-4.60347,29.71906,-4.60347,29.71906,4.60347,-29.715925,110.5
1651.0,1679.0,4.073319,-18.147861,-4.073319,18.151707,-4.073319,18.151707,4.073319,-18.147861,74.5
1653.0,1658.0,2.2000332,-12.56419,-2.2000332,12.56999,-2.2000332,12.56999,2.2000332,-12.56419,49.0
1653.0,1817.0,2.1956348,-15.294923,-2.1956348,15.300158,-2.1956348,15.300158,2.1956348,-15.294923,110.5
1653.0,1817.0,2.1956348,-15.294923,-2.1956348,15.300158,-2.1956348,15.300158,2.1956348,-15.294923,110.5
1832.0,1653.0,20.36421,-48.968555,-20.36421,48.969738,-20.36421,48.969738,20.36421,-48.968555,49.0
1746.0,1654.0,3.8096576,-15.801964,-3.8096576,15.807038,-3.8096576,15.807038,3.8096576,-15.801964,74.5
1769.0,1655.0,12.219475,-53.481422,-12.219475,53.482777,-12.219475,53.482777,12.219475,-53.481422,74.5
1655.0,1793.0,9.470042,-61.18952,-9.470042,61.19104,-9.470042,61.19104,9.470042,-61.18952,110.5
1655.0,1793.0,9.470042,-61.18952,-9.470042,61.19104,-9.470042,61.19104,9.470042,-61.18952,110.5
1656.0,1662.0,5.158168,-35.266293,-5.158168,35.268654,-5.158168,35.268654,5.158168,-35.266293,110.5
1656.0,1662.0,5.158168,-35.266293,-5.158168,35.268654,-5.158168,35.268654,5.158168,-35.266293,110.5
1656.0,1751.0,5.483246,-37.4356,-5.483246,37.437828,-5.483246,37.437828,5.483246,-37.4356,110.5
1656.0,1751.0,5.483246,-37.4356,-5.483246,37.437828,-5.483246,37.437828,5.483246,-37.4356,110.5
1656.0,1789.0,8.518227,-20.826954,-8.518227,20.829647,-8.518227,20.829647,8.518227,-20.826954,49.0
1657.0,1683.0,5.7918525,-37.41517,-5.7918525,37.41766,-5.7918525,37.41766,5.7918525,-37.41517,110.5
1657.0,1683.0,5.7918525,-37.41517,-5.7918525,37.41766,-5.7918525,37.41766,5.7918525,-37.41517,110.5
1719.0,1659.0,7.823999,-76.286224,-7.823999,76.2987,-7.823999,76.2987,7.823999,-76.286224,323.5
1734.0,1659.0,3.242763,-23.120083,-3.242763,23.158688,-3.242763,23.158688,3.242763,-23.120083,221.5
1754.0,1659.0,2.8553498,-27.866503,-2.8553498,27.900623,-2.8553498,27.900623,2.8553498,-27.866503,274.0
1720.0,1660.0,4.5433517,-20.235117,-4.5433517,20.238567,-4.5433517,20.238567,4.5433517,-20.235117,74.5
1660.0,1819.0,3.520521,-22.733706,-3.520521,22.7378,-3.520521,22.7378,3.520521,-22.733706,110.5
1660.0,1819.0,3.520521,-22.733706,-3.520521,22.7378,-3.520521,22.7378,3.520521,-22.733706,110.5
1662.0,1665.0,8.650306,-59.156673,-8.650306,59.15808,-8.650306,59.15808,8.650306,-59.156673,110.5
1662.0,1665.0,8.650306,-59.156673,-8.650306,59.15808,-8.650306,59.15808,8.650306,-59.156673,110.5
1662.0,1806.0,22.426117,-145.12222,-22.426117,145.12286,-22.426117,145.12286,22.426117,-145.12222,125.0
1662.0,1806.0,22.426117,-145.12222,-22.426117,145.12286,-22.426117,145.12286,22.426117,-145.12222,125.0
1662.0,1806.0,22.426117,-145.12222,-22.426117,145.12286,-22.426117,145.12286,22.426117,-145.12222,125.0
1662.0,1806.0,22.426117,-145.12222,-22.426117,145.12286,-22.426117,145.12286,22.426117,-145.12222,125.0
1663.0,1704.0,15.48846,-37.849907,-15.48846,37.851387,-15.48846,37.851387,15.48846,-37.849907,49.0
1664.0,1724.0,4.640634,-31.70153,-4.640634,31.704155,-4.640634,31.704155,4.640634,-31.70153,110.5
1664.0,1724.0,4.640634,-31.70153,-4.640634,31.704155,-4.640634,31.704155,4.640634,-31.70153,110.5
1666.0,1810.0,4.219645,-29.376223,-4.219645,29.378948,-4.219645,29.378948,4.219645,-29.376223,110.5
1666.0,1810.0,4.219645,-29.376223,-4.219645,29.378948,-4.219645,29.378948,4.219645,-29.376223,110.5
1775.0,1667.0,7.669745,-53.453415,-7.669745,53.454914,-7.669745,53.454914,7.669745,-53.453415,110.5
1775.0,1667.0,7.669745,-53.453415,-7.669745,53.454914,-7.669745,53.454914,7.669745,-53.453415,110.5
1775.0,1667.0,7.669745,-53.453415,-7.669745,53.454914,-7.669745,53.454914,7.669745,-53.453415,110.5
1668.0,1836.0,2.3023903,-22.459719,-2.3023903,22.50203,-2.3023903,22.50203,2.3023903,-22.459719,274.0
1669.0,1709.0,3.3567488,-14.960742,-3.3567488,14.965407,-3.3567488,14.965407,3.3567488,-14.960742,74.5
1671.0,1739.0,7.4656124,-53.255283,-7.4656124,53.272064,-7.4656124,53.272064,7.4656124,-53.255283,261.5
1722.0,1678.0,5.2044396,-21.588543,-5.2044396,21.592258,-5.2044396,21.592258,5.2044396,-21.588543,74.5
1678.0,1747.0,5.253125,-21.793018,-5.253125,21.796698,-5.253125,21.796698,5.253125,-21.793018,74.5
1723.0,1679.0,8.392912,-47.96136,-8.392912,47.962883,-8.392912,47.962883,8.392912,-47.96136,49.0
1680.0,1812.0,2.4692528,-14.095186,-2.4692528,14.100356,-2.4692528,14.100356,2.4692528,-14.095186,49.0
1683.0,1802.0,7.8566937,-47.138763,-7.8566937,47.140163,-7.8566937,47.140163,7.8566937,-47.138763,110.5
1684.0,1744.0,5.061829,-12.369427,-5.061829,12.373957,-5.061829,12.373957,5.061829,-12.369427,49.0
1774.0,1685.0,7.989442,-57.00441,-7.989442,57.020084,-7.989442,57.020084,7.989442,-57.00441,221.5
1799.0,1686.0,8.926006,-39.09567,-8.926006,39.09752,-8.926006,39.09752,8.926006,-39.09567,110.5
1689.0,1739.0,6.954059,-49.693466,-6.954059,49.711445,-6.954059,49.711445,6.954059,-49.693466,221.5
1689.0,1774.0,11.414399,-81.37571,-11.414399,81.386696,-11.414399,81.386696,11.414399,-81.37571,261.5
1818.0,1697.0,9.493968,-56.929337,-9.493968,56.930496,-9.493968,56.930496,9.493968,-56.929337,49.0
1698.0,1702.0,6.5617824,-27.199476,-6.5617824,27.202425,-6.5617824,27.202425,6.5617824,-27.199476,74.5
1831.0,1700.0,7.3882647,-32.892708,-7.3882647,32.894825,-7.3882647,32.894825,7.3882647,-32.892708,74.5
1701.0,1812.0,1.178383,-7.0666285,-1.178383,7.0759583,-1.178383,7.0759583,1.178383,-7.0666285,49.0
1703.0,1834.0,31.858408,-77.87539,-31.858408,77.87611,-31.858408,77.87611,31.858408,-77.87539,49.0
1723.0,1704.0,12.138764,-54.16101,-12.138764,54.162304,-12.138764,54.162304,12.138764,-54.16101,74.5
1704.0,1791.0,11.7453375,-51.36709,-11.7453375,51.3685,-11.7453375,51.3685,11.7453375,-51.36709,74.5
1705.0,1769.0,10.8819,-26.579756,-10.8819,26.581867,-10.8819,26.581867,10.8819,-26.579756,49.0
1705.0,1802.0,14.666039,-64.21703,-14.666039,64.21816,-14.666039,64.21816,14.666039,-64.21703,74.5
1771.0,1706.0,2.4239025,-13.833481,-2.4239025,13.838746,-2.4239025,13.838746,2.4239025,-13.833481,49.0
1820.0,1706.0,3.2876146,-14.641908,-3.2876146,14.646672,-3.2876146,14.646672,3.2876146,-14.641908,74.5
1708.0,1725.0,4.2056055,-18.384024,-4.2056055,18.387959,-4.2056055,18.387959,4.2056055,-18.384024,74.5
1709.0,1833.0,5.6765103,-13.873623,-5.6765103,13.877663,-5.6765103,13.877663,5.6765103,-13.873623,110.5
1710.0,1800.0,1.9646994,-4.7912827,-1.9646994,4.8029575,-1.9646994,4.8029575,1.9646994,-4.7912827,49.0
1748.0,1711.0,9.447306,-114.67753,-9.447306,114.9644,-9.447306,114.9644,9.447306,-114.67753,1010.0
1712.0,1734.0,8.775345,-62.52998,-8.775345,62.544277,-8.775345,62.544277,8.775345,-62.52998,221.5
1713.0,1820.0,3.2155874,-22.413229,-3.2155874,22.4168,-3.2155874,22.4168,3.2155874,-22.413229,110.5
1713.0,1820.0,3.2155874,-22.413229,-3.2155874,22.4168,-3.2155874,22.4168,3.2155874,-22.413229,110.5
1719.0,1728.0,7.220585,-70.677574,-7.220585,70.69104,-7.220585,70.69104,7.220585,-70.677574,274.0
1719.0,1836.0,11.721019,-114.804405,-11.721019,114.812706,-11.721019,114.812706,11.721019,-114.804405,274.0
1720.0,1837.0,5.497531,-31.397627,-5.497531,31.399946,-5.497531,31.399946,5.497531,-31.397627,49.0
1747.0,1721.0,2.86579,-11.882693,-2.86579,11.889439,-2.86579,11.889439,2.86579,-11.882693,74.5
1723.0,1790.0,1.9233075,-12.4157715,-1.9233075,12.423271,-1.9233075,12.423271,1.9233075,-12.4157715,110.5
1723.0,1790.0,1.9233075,-12.4157715,-1.9233075,12.423271,-1.9233075,12.423271,1.9233075,-12.4157715,110.5
1724.0,1831.0,5.131689,-33.11174,-5.131689,33.11455,-5.131689,33.11455,5.131689,-33.11174,110.5
1724.0,1831.0,5.131689,-33.11174,-5.131689,33.11455,-5.131689,33.11455,5.131689,-33.11174,110.5
1724.0,1831.0,5.131689,-33.11174,-5.131689,33.11455,-5.131689,33.11455,5.131689,-33.11174,110.5
1724.0,1831.0,5.131689,-33.11174,-5.131689,33.11455,-5.131689,33.11455,5.131689,-33.11174,110.5
1725.0,1789.0,5.2596025,-23.42878,-5.2596025,23.43176,-5.2596025,23.43176,5.2596025,-23.42878,74.5
1727.0,1829.0,10.0918665,-122.97542,-10.0918665,123.243095,-10.0918665,123.243095,10.0918665,-122.97542,1010.0
1729.0,1787.0,8.60143,-37.603287,-8.60143,37.605213,-8.60143,37.605213,8.60143,-37.603287,74.5
1735.0,1746.0,4.0014844,-17.820879,-4.0014844,17.824793,-4.0014844,17.824793,4.0014844,-17.820879,74.5
1769.0,1737.0,19.930561,-48.73032,-19.930561,48.731472,-19.930561,48.731472,19.930561,-48.73032,49.0
1807.0,1738.0,28.280542,-593.8328,-28.280542,593.8914,-28.280542,593.8914,28.280542,-593.8328,1384.0
1808.0,1739.0,9.951153,-97.30101,-9.951153,97.3108,-9.951153,97.3108,9.951153,-97.30101,274.0
